word,nFix,FFD,GPT,TRT,fixProp
small,14.340448823207442,3.5811319738602463,4.398374916262129,5.084508490123803,73.70129870129871
beauti,21.928646066577098,4.088907415482212,7.43395921580739,7.288731750053445,91.66666666666667
among,15.095579542666343,3.0658093702089766,5.590990674848278,4.99025053074191,72.99596954769368
say,15.009702940737421,3.7550196232625184,6.239600176677053,5.342546842254736,78.65259740259741
campaign,23.96038875320243,4.326420763844904,8.543968121631279,8.132836969283746,90.71628651460584
own,14.854507363425316,3.7120096503441062,6.627442456852402,4.882473288572716,78.95800953610285
cast,13.160875635520666,3.486320283137639,6.735054334021754,5.041489117351842,64.70588235294119
thoma,20.066480813490674,3.9334430113073653,6.418872078789294,6.61730935437392,86.60050226987347
sens,14.285714285714283,3.197949855910611,5.757684358323556,4.642771229251864,73.80952380952381
decemb,23.53709508881923,3.3474804403358656,7.450985730308045,7.533250796765008,79.9512987012987
forc,20.995080553029773,4.1228014768157895,10.726828702331929,7.414857476175045,83.8090408577224
nation,21.000326408803712,4.345809811154146,8.316623456596064,7.166390234475912,91.65459287163141
activ,16.107719346160977,3.3237689023801305,4.802268789209364,5.537217839439667,72.1486818342802
rock,15.895260925686886,3.6616969266767225,9.317558238988733,5.437705075250736,76.29233511586452
gave,14.354992888951061,3.2573204474443638,5.509751950185731,4.302420577531486,77.5137641263402
pretti,18.092252575011194,4.183033022512043,13.786656657545693,6.419152173301802,87.98701298701299
these,18.595501473028225,3.72938302396715,5.448659571031356,6.18036339349194,82.29337712096331
use,14.440258862165553,3.563292047634546,4.865183985549957,4.717306696554013,79.71521942110176
call,17.44760023419882,3.4693038021885263,6.327700620918145,5.457603162026483,80.81722762250148
de,10.791558002511348,2.209640170718276,3.202418807311233,3.679961279676653,47.49649859943978
democrat,24.060658746257126,4.081805924197921,12.257556378336758,7.636752078748267,92.06349206349208
romant,27.98925212718316,4.864584537425529,7.880040506591249,9.983116302921108,96.42857142857143
side,15.812281025262768,3.649490500160526,8.623885182913895,5.259664606761636,79.59744503862152
south,17.752234993614305,3.861339259462906,6.25241035392587,6.114566747234536,82.87037037037037
captain,20.89676933000707,4.144474642195684,7.656412543865024,7.23856222704423,86.23506874013974
around,18.886019859126105,4.013207870115328,6.929833225833863,6.250742328790256,86.56632672225977
battl,17.067223963775685,3.914020175393621,6.134069850303278,5.759485765570471,83.51344325609033
fun,13.113897596656214,3.0072365290070366,5.796825257975127,4.645895360352902,63.88888888888889
critic,22.30699489827279,4.531986324391764,14.153219732575606,8.24301608149547,92.07516339869282
hope,16.028097062579818,3.895704701574319,6.095474834950419,5.326261689023297,80.55555555555556
finish,17.64688808299356,3.2047569102359748,5.982439228452332,6.487885609919317,64.72011784511784
governor,19.029374201787995,4.087196581784025,6.769610257702634,6.700306616111284,91.20370370370371
death,15.575463902035908,3.361875180671259,8.74643458538094,4.7804070710154,77.85947712418302
june,14.0110978993262,2.9166385225545928,5.557109242210402,4.720172475018891,66.61877394636015
elvi,13.026819923371649,2.717733713644226,3.5699966780072625,5.952094573696692,48.61111111111111
surpris,24.36433298502264,4.8426635508665825,13.390546587563668,9.005307898740663,91.54040404040403
initi,23.295085098260586,4.214901161423584,7.717975071606696,8.1366522234854,86.45207996120776
approach,23.35423197492163,4.154157125049596,11.63978351854224,7.7754936908172425,93.05555555555554
creat,23.37164750957854,4.589504793979175,8.1148263972416,8.860556491059258,94.44444444444444
big,12.605243877538763,3.8563232934173524,5.760680497518237,5.013259063759674,68.24277255311738
now,13.223171539601559,3.2143511066376824,4.719189926282145,4.456454584516394,70.29362249950485
near,18.086544962812713,3.6372451313939096,6.081032364834315,6.001048482900497,81.04575163398694
day,12.810476945435328,2.4298935105800132,6.7507454733405154,4.041775934947403,59.973659003831415
children,12.71816813538853,2.553882683686466,4.0238240717551506,4.262192282301574,60.65992924512193
harri,20.606781248873997,4.088869966948489,5.453586190689374,7.102765324045591,88.42737722048066
everi,18.199233716475092,3.871787742367488,8.57396953139075,6.420141481483796,81.69191919191918
video,15.325670498084293,3.2922093542733433,16.020023597603586,4.985852892997468,76.38888888888889
friend,14.252289512833682,3.0118528780576863,9.295085739032045,4.347689371972077,70.38599312940084
harvard,19.54022988505747,4.517910122913732,7.016277764413441,6.748227315944422,87.5
black,16.585394171601067,3.7754082979004804,6.058245605996388,5.572963908301894,80.38720538720538
plot,18.00766283524904,4.429913763567842,7.237205902108475,6.812219934664005,86.86868686868685
grant,15.547291713620313,3.530644877628703,5.266560156257195,5.332517097930505,75.70806100217864
away,15.134099616858236,2.8341423097256637,4.71523371451204,4.75924925046888,70.24410774410775
engag,29.07233252060838,4.834731729126726,11.806091430820805,11.799721674631463,95.83333333333333
led,11.767231664762614,3.2322382886279364,4.072379824989978,4.080472201157222,68.87747915258056
close,15.68149377480006,4.036503981317125,5.624608041509371,5.642400274417142,82.00881362646068
nomin,21.516978438885133,4.795804391985179,6.389862933750636,7.923002960961614,91.94518716577541
intellig,26.25647960333558,4.913112707194978,10.39584946319158,9.447565410576066,95.83333333333333
simpson,24.393358876117492,4.2550144907614245,17.823063793715708,8.371994455708673,83.7962962962963
give,16.28352490421456,3.673665761710025,5.6410873225884055,5.335234887796832,77.77777777777777
august,16.598664832560054,3.5699873837700458,5.222147256453867,6.004740618635118,72.68142889339644
publish,18.871609946660655,3.68755793553088,5.2401234730120105,6.149201722225254,82.51633986928105
lot,8.899338209683036,2.431407098234137,2.881021632525121,3.0567540069584815,51.76767676767677
richard,20.576966418751407,4.242015338233209,8.324531109798611,7.322297495474927,85.11099842235745
crime,20.23685127133403,3.8019113434076144,6.633259291426239,6.673508513777939,85.1010101010101
peopl,17.955416231278296,4.029348087563147,10.236163483697764,5.984064848630641,85.1010101010101
along,16.848228619928975,3.555548768650061,4.873100787138596,5.63295695094572,79.72468942296528
design,19.900150934633693,4.7324337918516415,21.878793432798727,7.362257927569451,92.12962962962962
center,14.48391965633345,3.4412304077928333,6.973251536638595,4.9247761299721855,71.63299663299664
given,15.93521421107628,3.3130542512308208,6.308800920299599,5.084610148358044,76.97811447811448
book,11.531815791450677,2.86142842992381,8.773283990847561,3.7202837192931866,64.59694989106752
singer,17.05761539293049,4.0653133002556086,10.153596648748161,6.378098576965466,77.3380355276907
prize,13.587434277089448,3.419775561429914,5.190399178165081,4.6727157779083965,72.85353535353535
enough,16.801787194177205,4.063435230639697,6.2733504111984955,5.6851698897106315,82.4233716475096
hindman,22.27446882619296,3.417851493386736,8.375222724513078,7.747949268276429,75.88383838383838
einstein,18.808777429467085,3.2003598999028404,5.764021881414233,6.336362699124307,71.21212121212122
februari,27.684094212037138,4.0321580100764365,8.041353656560247,9.905312015172411,82.74555903866249
jazz,10.616219667943804,2.5366946554100753,4.0558381158573615,3.003873749002448,66.43518518518519
off,8.700937707022899,2.2192561354004137,5.615636884651589,2.712037789653151,52.2826302238067
action,18.739115290839425,4.734776890177421,7.826521165467522,7.00549951211486,90.02525252525253
level,12.010913735051666,2.712839241585934,4.175453285388335,3.9004776796453484,61.910774410774415
came,14.875362941390778,3.2559671803528913,5.60096075600362,4.933725881920013,73.80327958421265
instead,18.413342348433627,4.4013034610043205,6.783974114062271,6.374048296248978,90.68627450980392
town,13.918085520519597,3.741952529256723,5.321059908644281,4.765993698198767,78.42394533571004
found,23.29618019273192,3.786568388444742,5.853129042929381,7.816489233376412,83.54377104377106
direct,23.758092218258685,4.618641356321049,10.159357887639226,8.58558357853274,91.0919540229885
art,11.302681992337163,2.4304177900521418,4.836415288664507,3.5980617890649165,57.82828282828282
releas,20.80703929081211,3.837033570544729,6.602960324535556,6.568547152643433,88.77995642701525
script,14.14141414141414,4.0334094579944955,10.305102643327325,5.4816524987321245,78.7878787878788
larg,18.965517241379313,3.5115754264178616,7.688885834182924,6.554253487137779,77.31481481481482
earn,15.010141987829613,3.7430704781311137,4.537464733307323,4.979404318860093,81.47058823529412
maintain,24.20062695924765,4.857722475348309,8.097009048770078,8.291164608078674,98.18181818181817
himself,20.476058762062813,4.366099097806071,6.119110622358158,6.741056209918088,90.37878787878788
engin,22.618575769586467,4.387906050411338,14.773126856277006,7.990447197103191,84.82758620689654
prais,16.53820148749155,3.681077915890918,8.049720730245431,6.089178996111315,77.12418300653594
teach,17.42250087077673,4.251275947210516,10.659160421007908,5.9651117866176815,89.29292929292929
set,12.706374085684429,3.2815248259077947,5.709412069768097,4.55410838860442,62.57575757575758
woman,15.276907001044933,3.775512435603848,8.382543605059844,5.287841818994093,76.96969696969697
horror,17.805642633228835,4.616840941113253,9.826704447825449,6.721068202906068,89.84848484848484
took,13.409961685823756,3.252288165687252,6.013494163602415,4.841575311866388,66.25000000000001
command,23.754789272030653,4.391216192996323,6.487508161792502,8.193408708203032,89.44444444444446
hutchinson,33.803913090476705,4.280042371836023,16.656565668535507,12.176897783062705,92.66457680250782
imag,22.194357366771158,4.20108157418718,13.3375404965494,7.7607165507093345,89.84848484848484
form,16.453956929581185,3.6703319188201364,5.4620433691879455,5.598667726860305,75.99616858237547
impress,30.074681910381706,4.420892681869915,8.2728967108964,10.801522480971744,92.91221033868092
candid,22.17994451050337,3.9346061187077175,11.712785484985265,7.471331518679989,85.57471264367817
english,22.01374802794681,3.5149883865020635,6.483505598534819,7.291231623753663,83.56209150326796
next,12.575777192755309,3.073214176574975,4.995559374129171,3.82261737271593,73.8130997079683
view,17.3630831643002,3.4929035362039933,6.777148193893868,5.5474718152837275,83.33333333333333
affect,26.20689655172414,4.666139729887626,13.045809134334515,10.51101412419671,81.66666666666666
stand,15.374433995123649,4.05897526417132,11.439755817913143,5.4476723661231725,80.0
rest,13.545188190218616,2.987650677302434,3.7040555938516855,4.706205792396343,69.24836601307189
titl,14.157088122605364,3.588153086589459,5.897224417792136,4.830750197601293,72.63888888888889
except,27.184088206680354,5.53461585737846,15.61777699542832,10.737477001277986,96.1128526645768
yale,14.022988505747126,3.3526925323894297,8.65459294133819,4.693632083576755,76.66666666666666
kind,15.98746081504702,3.950713707750032,7.526844096485665,5.36831943615682,86.51515151515153
alway,18.229380607501888,3.924531334550165,5.567300732414831,6.454711248951128,87.32497387669802
togeth,19.47753396029258,3.9065176664406875,9.412236388421139,6.281253026502005,88.88888888888889
firm,11.034482758620687,3.1302335704548847,5.144277581131082,3.9799764023964173,62.222222222222214
marin,17.471264367816094,3.519708581050895,7.829822330664285,5.6579263892229985,80.0
someth,20.585161964472306,4.011196885866118,7.1905001421479655,6.7821137246203405,91.5151515151515
report,19.48245128772512,4.188696538383105,5.937967375372745,7.031382631999593,85.27332144979205
lost,12.560083594566354,3.1988186618929944,3.615640233393422,4.271145421013115,73.13131313131312
smith,15.095785440613025,4.357079853832319,13.620124402900444,5.96350390047768,75.77777777777779
gift,9.400700719159136,2.4734113471749497,3.1241347764858785,3.314721475442584,52.54010695187166
local,16.302681992337163,3.8068891256286017,6.709680745042786,5.433405500761768,82.22222222222223
possibl,19.37795807978364,3.9557993031227405,8.127548349144806,6.163206201412487,92.02614379084967
fail,22.50783699059561,3.9552749391575466,10.220907310154363,7.886431586215084,83.18181818181817
genuin,25.266457680250777,4.6641402859829615,14.736776334082084,9.791901627359893,88.33333333333334
arm,10.70993914807302,3.131790735407597,3.7886962688502264,3.7740091772269957,66.31016042780749
iii,11.163958250759677,2.822421910457878,4.064207286026735,4.162966456563464,56.14942528735632
maryland,21.02403343782654,4.461509142769668,16.757464330233155,8.517068690270518,83.63636363636364
might,17.61755485893417,3.5340171014936472,5.743215168281322,5.889362021187857,81.36363636363637
austin,21.46290491118077,3.8110025649116346,12.520580213628087,8.396977090746637,75.60606060606061
honor,20.308254963427373,4.5444339959615405,8.190628231523108,7.045660217418697,88.19444444444444
monro,22.352941176470587,4.401110499965727,8.304572643674655,7.860810035738223,88.1372549019608
brilliant,24.70219435736677,4.32186048255329,6.285439362177395,8.386542492869172,93.18181818181817
contemporari,35.882967607105535,4.644541570209119,10.557480367439473,12.194212651273032,98.88888888888889
abl,9.763353617308992,2.3800292308407607,2.854878780956694,3.0858145519453872,55.588235294117645
respect,15.311328293072716,3.7228689888271886,7.697763471299251,5.267689335668225,81.46167557932264
produc,23.772819472616632,4.1953736028931665,8.372675026228919,7.981272855545875,90.7843137254902
toward,18.2143742806819,3.8629239339495656,6.119579516625777,6.034889497676917,81.56022701661647
word,16.078021595262975,3.7112803001665164,4.7072949502586265,5.623602602192932,74.54545454545455
